year,m,g,o
2011,6,0.000000,0.010330
2011,6,0.000000,0.018530
2011,6,0.000000,0.027060
2011,6,0.000000,0.030600
2011,6,0.000000,0.046670
2011,6,0.000000,0.057600
2011,6,0.000000,0.182940
2011,6,0.000000,0.183530
2011,6,0.000000,0.669040
2011,6,0.000060,0.023380
2011,6,0.000280,0.017120
2011,6,0.000480,0.006480
2011,6,0.000530,0.018450
2011,6,0.000590,0.031930
2011,6,0.001030,0.076890
2011,6,0.001180,0.010220
2011,6,0.002250,0.009310
2011,6,0.003100,0.168040
2011,6,0.003730,0.177220
2011,6,0.004660,0.053510
2011,6,0.005880,0.022080
2011,6,0.006610,0.174550
2011,6,0.007360,0.012130
2011,6,0.007440,0.159150
2011,6,0.007620,0.389600
2011,6,0.007800,0.000330
2011,6,0.009130,0.103960
2011,6,0.016430,0.166990
2011,6,0.020820,0.130720
2011,6,0.022290,0.142250
2011,6,0.026250,0.000010
2011,6,0.028970,0.054800
2011,6,0.030890,0.006340
2011,6,0.032730,0.322290
2011,6,0.033680,0.230290
2011,6,0.034470,0.005420
2011,6,0.035790,0.026230
2011,6,0.037140,0.000000
2011,6,0.041550,0.001860
2011,6,0.042670,0.423650
2011,6,0.054820,0.256950
2011,6,0.063870,0.151510
2011,6,0.065470,0.151370
2011,6,0.070080,0.067120
2011,6,0.074750,0.037160
2011,6,0.076000,0.317780
2011,6,0.091970,0.123710
2011,6,0.093760,0.027520
2011,6,0.095900,0.012370
2011,6,0.103040,0.676710
2011,6,0.141220,0.035010
2011,6,0.173270,0.128220
2011,6,0.185780,0.201020
2011,6,0.443610,0.178190
2011,6,0.680500,0.000000
2011,6,0.727420,0.000000
2011,6,0.937050,0.237990
2011,6,1.812630,0.611020
2011,6,6.349000,7.711000
2012,1,0.000000,0.000000
2012,1,0.000000,0.000000
2012,1,0.000000,0.000000
2012,1,0.000000,0.001650
2012,1,0.000000,0.001690
2012,1,0.000000,0.004030
2012,1,0.000000,0.005130
2012,1,0.000000,0.006010
2012,1,0.000000,0.014680
2012,1,0.000000,0.015920
2012,1,0.000000,0.021550
2012,1,0.000000,0.028210
2012,1,0.000000,0.042060
2012,1,0.000000,0.092710
2012,1,0.000000,0.144670
2012,1,0.000000,0.238280
2012,1,0.000000,0.466680
2012,1,0.000000,0.722810
2012,1,0.000180,0.012960
2012,1,0.000440,0.005100
2012,1,0.000450,0.014890
2012,1,0.000680,0.036490
2012,1,0.001390,0.022140
2012,1,0.002560,0.076470
2012,1,0.003320,0.020400
2012,1,0.003430,0.043370
2012,1,0.003570,0.166510
2012,1,0.003640,0.164520
2012,1,0.003750,0.046310
2012,1,0.005500,0.011150
2012,1,0.006200,0.007640
2012,1,0.007550,0.172870
2012,1,0.009380,0.359730
2012,1,0.009820,0.067880
2012,1,0.015740,0.094470
2012,1,0.016790,0.176780
2012,1,0.017080,0.097700
2012,1,0.018480,0.147590
2012,1,0.018560,0.142380
2012,1,0.024840,0.214420
2012,1,0.027200,0.000000
2012,1,0.028650,0.015920
2012,1,0.034130,0.000000
2012,1,0.036530,0.006870
2012,1,0.044700,0.008240
2012,1,0.048880,0.356630
2012,1,0.057700,0.061100
2012,1,0.058610,0.258510
2012,1,0.060430,0.041970
2012,1,0.063140,0.026910
2012,1,0.065820,0.308590
2012,1,0.066430,0.014040
2012,1,0.079490,0.067980
2012,1,0.094260,0.656280
2012,1,0.095670,0.009010
2012,1,0.102420,0.199500
2012,1,0.117330,0.133940
2012,1,0.145010,0.034270
2012,1,0.154860,0.112000
2012,1,0.159710,0.054810
2012,1,0.225080,0.093500
2012,1,0.295800,0.334880
2012,1,0.366930,0.000000
2012,1,0.558030,0.324630
2012,1,0.659470,0.000000
2012,1,0.714920,0.262580
2012,1,1.077270,0.351150
2012,1,11.190000,8.268000
2012,1,2.014540,0.000000
2012,1,3.563760,0.627220
2012,2,0.000000,0.000000
2012,2,0.000000,0.000000
2012,2,0.000000,0.000000
2012,2,0.000000,0.000320
2012,2,0.000000,0.000570
2012,2,0.000000,0.000590
2012,2,0.000000,0.001750
2012,2,0.000000,0.003660
2012,2,0.000000,0.007160
2012,2,0.000000,0.014660
2012,2,0.000000,0.022960
2012,2,0.000000,0.030490
2012,2,0.000000,0.050370
2012,2,0.000000,0.073310
2012,2,0.000000,0.165430
2012,2,0.000000,0.216310
2012,2,0.000000,0.443520
2012,2,0.000000,0.480830
2012,2,0.000040,0.015140
2012,2,0.000070,0.011030
2012,2,0.000690,0.008830
2012,2,0.000730,0.020920
2012,2,0.000780,0.041350
2012,2,0.000900,0.019750
2012,2,0.000920,0.021100
2012,2,0.002580,0.072580
2012,2,0.003330,0.171350
2012,2,0.003780,0.155170
2012,2,0.004080,0.051320
2012,2,0.005400,0.064700
2012,2,0.006350,0.140440
2012,2,0.007560,0.010080
2012,2,0.007890,0.319060
2012,2,0.010940,0.094580
2012,2,0.012040,0.065170
2012,2,0.012080,0.071300
2012,2,0.013800,0.143390
2012,2,0.019600,0.142230
2012,2,0.024760,0.184500
2012,2,0.025110,0.000260
2012,2,0.026550,0.017940
2012,2,0.026680,0.237000
2012,2,0.031000,0.005800
2012,2,0.031350,0.000000
2012,2,0.035810,0.007950
2012,2,0.036870,0.003910
2012,2,0.040840,0.314880
2012,2,0.044120,0.230830
2012,2,0.052570,0.036470
2012,2,0.055160,0.060260
2012,2,0.058490,0.275020
2012,2,0.062210,0.026610
2012,2,0.069460,0.009910
2012,2,0.082590,0.072220
2012,2,0.095150,0.629200
2012,2,0.099890,0.203990
2012,2,0.111410,0.129120
2012,2,0.129660,0.030910
2012,2,0.130640,0.041590
2012,2,0.139920,0.093060
2012,2,0.201080,0.102460
2012,2,0.256820,0.298530
2012,2,0.446910,0.000000
2012,2,0.610440,0.000000
2012,2,0.653020,0.242660
2012,2,0.695790,0.303130
2012,2,0.989740,0.350310
2012,2,1.931010,0.000000
2012,2,10.715000,7.680000
2012,2,3.406030,0.620150
2012,3,0.000000,0.000000
2012,3,0.000000,0.000000
2012,3,0.000000,0.000000
2012,3,0.000000,0.000000
2012,3,0.000000,0.000020
2012,3,0.000000,0.001130
2012,3,0.000000,0.003480
2012,3,0.000000,0.007080
2012,3,0.000000,0.012010
2012,3,0.000000,0.025630
2012,3,0.000000,0.066550
2012,3,0.000000,0.067400
2012,3,0.000000,0.172060
2012,3,0.000000,0.226270
2012,3,0.000000,0.486780
2012,3,0.000000,0.554940
2012,3,0.000110,0.017710
2012,3,0.000120,0.011300
2012,3,0.000320,0.213000
2012,3,0.000740,0.035920
2012,3,0.000920,0.020410
2012,3,0.000990,0.011650
2012,3,0.001360,0.026250
2012,3,0.001800,0.036830
2012,3,0.002110,0.033580
2012,3,0.002170,0.075630
2012,3,0.002660,0.000310
2012,3,0.002840,0.034320
2012,3,0.003300,0.168750
2012,3,0.005010,0.167200
2012,3,0.005140,0.062860
2012,3,0.006740,0.160670
2012,3,0.007120,0.155880
2012,3,0.008490,0.086260
2012,3,0.008570,0.010120
2012,3,0.013660,0.097600
2012,3,0.014410,0.002800
2012,3,0.016940,0.115900
2012,3,0.017020,0.178760
2012,3,0.017180,0.076560
2012,3,0.026110,0.000000
2012,3,0.028420,0.014500
2012,3,0.030670,0.255620
2012,3,0.033490,0.000000
2012,3,0.033840,0.006010
2012,3,0.038600,0.002640
2012,3,0.038620,0.006530
2012,3,0.039320,0.026410
2012,3,0.056010,0.247750
2012,3,0.057110,0.372870
2012,3,0.057290,0.248260
2012,3,0.061250,0.058180
2012,3,0.066050,0.030330
2012,3,0.074680,0.066480
2012,3,0.098240,0.653640
2012,3,0.105550,0.212120
2012,3,0.114150,0.039570
2012,3,0.135690,0.139590
2012,3,0.136090,0.032200
2012,3,0.148300,0.106410
2012,3,0.239520,0.135130
2012,3,0.296030,0.315450
2012,3,0.534190,0.000000
2012,3,0.577050,0.331460
2012,3,0.603650,0.000000
2012,3,0.683440,0.254390
2012,3,1.038970,0.371920
2012,3,1.965880,0.000000
2012,3,10.994000,8.003000
2012,3,3.536480,0.651760
2012,4,0.000000,-0.000010
2012,4,0.000000,0.000000
2012,4,0.000000,0.000000
2012,4,0.000000,0.000000
2012,4,0.000000,0.000010
2012,4,0.000000,0.002820
2012,4,0.000000,0.003350
2012,4,0.000000,0.005130
2012,4,0.000000,0.009290
2012,4,0.000000,0.012390
2012,4,0.000000,0.019730
2012,4,0.000000,0.023570
2012,4,0.000000,0.051770
2012,4,0.000000,0.061340
2012,4,0.000000,0.166220
2012,4,0.000000,0.220240
2012,4,0.000000,0.447990
2012,4,0.000000,0.722100
2012,4,0.000060,0.015090
2012,4,0.000080,0.029140
2012,4,0.000120,0.011850
2012,4,0.000180,0.002100
2012,4,0.000360,0.000000
2012,4,0.000860,0.019760
2012,4,0.000960,0.052350
2012,4,0.001630,0.071570
2012,4,0.001950,0.035500
2012,4,0.002310,0.000160
2012,4,0.002900,0.140490
2012,4,0.002960,0.045790
2012,4,0.003540,0.176580
2012,4,0.005090,0.062360
2012,4,0.005410,0.397470
2012,4,0.006760,0.164740
2012,4,0.006790,0.147370
2012,4,0.007840,0.009600
2012,4,0.009370,0.073870
2012,4,0.009750,0.017100
2012,4,0.010410,0.073030
2012,4,0.011980,0.059050
2012,4,0.016430,0.175150
2012,4,0.019050,0.080840
2012,4,0.025370,0.225450
2012,4,0.026500,0.000000
2012,4,0.030990,0.000000
2012,4,0.031010,0.010740
2012,4,0.035660,0.007390
2012,4,0.036230,0.005470
2012,4,0.038150,0.007020
2012,4,0.040950,0.027560
2012,4,0.052570,0.036470
2012,4,0.054320,0.354490
2012,4,0.054360,0.149410
2012,4,0.056390,0.226500
2012,4,0.059780,0.067190
2012,4,0.069930,0.010500
2012,4,0.070130,0.023010
2012,4,0.074650,0.065630
2012,4,0.083960,0.007620
2012,4,0.088990,0.202270
2012,4,0.089240,0.614740
2012,4,0.126850,0.134450
2012,4,0.140100,0.032160
2012,4,0.149310,0.111250
2012,4,0.205350,0.297660
2012,4,0.213550,0.145400
2012,4,0.292520,0.290460
2012,4,0.450070,0.000000
2012,4,0.604910,0.221450
2012,4,0.663560,0.000000
2012,4,1.009270,0.355100
2012,4,1.864230,0.000000
2012,4,2.584380,0.618920
2012,4,9.450000,7.855000
2012,5,0.000000,0.000000
2012,5,0.000000,0.000000
2012,5,0.000000,0.000000
2012,5,0.000000,0.000000
2012,5,0.000000,0.000000
2012,5,0.000000,0.000000
2012,5,0.000000,0.000000
2012,5,0.000000,0.000250
2012,5,0.000000,0.002780
2012,5,0.000000,0.004680
2012,5,0.000000,0.012810
2012,5,0.000000,0.023270
2012,5,0.000000,0.030170
2012,5,0.000000,0.049230
2012,5,0.000000,0.056400
2012,5,0.000000,0.163580
2012,5,0.000000,0.217300
2012,5,0.000000,0.426470
2012,5,0.000000,0.670630
2012,5,0.000020,0.015130
2012,5,0.000180,0.031010
2012,5,0.000290,0.012120
2012,5,0.000540,0.016070
2012,5,0.000640,0.008420
2012,5,0.000860,0.046950
2012,5,0.001000,0.074150
2012,5,0.001200,0.029540
2012,5,0.003220,0.180080
2012,5,0.003680,0.000250
2012,5,0.004120,0.175470
2012,5,0.004170,0.058430
2012,5,0.005030,0.053990
2012,5,0.005450,0.418890
2012,5,0.006900,0.151730
2012,5,0.007730,0.010360
2012,5,0.007860,0.072940
2012,5,0.010610,0.012690
2012,5,0.011480,0.075100
2012,5,0.015300,0.047590
2012,5,0.016420,0.174250
2012,5,0.018820,0.038900
2012,5,0.020060,0.236490
2012,5,0.022560,0.169630
2012,5,0.027370,0.000000
2012,5,0.030490,0.006820
2012,5,0.032200,0.015460
2012,5,0.032530,0.000000
2012,5,0.032690,0.005010
2012,5,0.034660,0.162300
2012,5,0.044540,0.006930
2012,5,0.045610,0.222060
2012,5,0.049020,0.023490
2012,5,0.049910,0.006580
2012,5,0.052620,0.346170
2012,5,0.056770,0.028780
2012,5,0.059650,0.034580
2012,5,0.062430,0.270780
2012,5,0.079500,0.067470
2012,5,0.090900,0.293900
2012,5,0.091310,0.008250
2012,5,0.098700,0.631610
2012,5,0.099120,0.117620
2012,5,0.109360,0.192710
2012,5,0.138240,0.105560
2012,5,0.143180,0.033100
2012,5,0.186400,0.000000
2012,5,0.232400,0.177070
2012,5,0.304110,0.278380
2012,5,0.637500,0.232170
2012,5,0.641350,0.000000
2012,5,0.999330,0.366240
2012,5,1.513010,0.000000
2012,5,2.747210,0.645420
2012,5,8.890000,8.046000
2012,6,0.000000,0.000000
2012,6,0.000000,0.000000
2012,6,0.000000,0.000000
2012,6,0.000000,0.000000
2012,6,0.000000,0.000000
2012,6,0.000000,0.000000
2012,6,0.000000,0.000000
2012,6,0.000000,0.000000
2012,6,0.000000,0.001200
2012,6,0.000000,0.002350
2012,6,0.000000,0.004750
2012,6,0.000000,0.009950
2012,6,0.000000,0.011220
2012,6,0.000000,0.014160
2012,6,0.000000,0.021510
2012,6,0.000000,0.051260
2012,6,0.000000,0.058840
2012,6,0.000000,0.126980
2012,6,0.000000,0.195190
2012,6,0.000000,0.377710
2012,6,0.000000,0.583760
2012,6,0.000300,0.029110
2012,6,0.000500,0.011650
2012,6,0.000560,0.006120
2012,6,0.000570,0.020070
2012,6,0.000620,0.016960
2012,6,0.000630,0.033890
2012,6,0.000910,0.070470
2012,6,0.001170,0.010650
2012,6,0.002370,0.143930
2012,6,0.003040,0.239040
2012,6,0.003330,0.000230
2012,6,0.003650,0.054100
2012,6,0.003790,0.429420
2012,6,0.003970,0.146490
2012,6,0.004790,0.045150
2012,6,0.005580,0.033580
2012,6,0.005990,0.138590
2012,6,0.007060,0.009860
2012,6,0.010780,0.146670
2012,6,0.010970,0.010520
2012,6,0.014160,0.152260
2012,6,0.014930,0.050070
2012,6,0.019480,0.002590
2012,6,0.022230,0.011030
2012,6,0.023650,0.000000
2012,6,0.023920,0.216680
2012,6,0.027070,0.195360
2012,6,0.028870,0.003210
2012,6,0.029760,0.004610
2012,6,0.030870,0.012520
2012,6,0.032760,0.000000
2012,6,0.045140,0.291760
2012,6,0.045530,0.026300
2012,6,0.046030,0.227030
2012,6,0.048470,0.004820
2012,6,0.052440,0.235150
2012,6,0.054480,0.031750
2012,6,0.058160,0.103560
2012,6,0.073460,0.062630
2012,6,0.076860,0.139460
2012,6,0.079900,0.570690
2012,6,0.083570,0.007790
2012,6,0.120880,0.027890
2012,6,0.128760,0.088840
2012,6,0.248940,0.187800
2012,6,0.287320,0.236270
2012,6,0.363220,0.000000
2012,6,0.611680,0.000000
2012,6,0.624260,0.221370
2012,6,0.851440,0.309750
2012,6,1.905690,0.000000
2012,6,2.381940,0.631170
2012,6,8.526000,7.108000
2013,1,0.000000,0.000000
2013,1,0.000000,0.000000
2013,1,0.000000,0.000000
2013,1,0.000000,0.000000
2013,1,0.000000,0.000000
2013,1,0.000000,0.000000
2013,1,0.000000,0.000330
2013,1,0.000000,0.003060
2013,1,0.000000,0.003580
2013,1,0.000000,0.005420
2013,1,0.000000,0.005780
2013,1,0.000000,0.006490
2013,1,0.000000,0.015360
2013,1,0.000000,0.019990
2013,1,0.000000,0.023600
2013,1,0.000000,0.036240
2013,1,0.000000,0.052000
2013,1,0.000000,0.134980
2013,1,0.000000,0.217180
2013,1,0.000000,0.389670
2013,1,0.000000,0.563210
2013,1,0.000110,0.000000
2013,1,0.000110,0.015760
2013,1,0.000420,0.013140
2013,1,0.000490,0.017810
2013,1,0.000700,0.037170
2013,1,0.002090,0.083280
2013,1,0.002570,0.155920
2013,1,0.002730,0.036150
2013,1,0.003490,0.000210
2013,1,0.003800,0.049310
2013,1,0.004040,0.155170
2013,1,0.005320,0.125860
2013,1,0.007130,0.058280
2013,1,0.009490,0.346260
2013,1,0.009680,0.014940
2013,1,0.009920,0.162740
2013,1,0.010650,0.059100
2013,1,0.010790,0.033530
2013,1,0.011940,0.084390
2013,1,0.013250,0.001220
2013,1,0.014020,0.157780
2013,1,0.014890,0.005150
2013,1,0.019830,0.030920
2013,1,0.020480,0.009140
2013,1,0.023130,0.197160
2013,1,0.023250,0.012510
2013,1,0.026060,0.000000
2013,1,0.026420,0.022010
2013,1,0.026570,0.012240
2013,1,0.030190,0.071310
2013,1,0.041820,0.000000
2013,1,0.044510,0.006940
2013,1,0.044900,0.005290
2013,1,0.056340,0.338880
2013,1,0.057700,0.030760
2013,1,0.058190,0.233500
2013,1,0.059250,0.006400
2013,1,0.064280,0.337240
2013,1,0.083640,0.597880
2013,1,0.092290,0.039210
2013,1,0.097940,0.152850
2013,1,0.111710,0.145660
2013,1,0.115860,0.025360
2013,1,0.122810,0.089870
2013,1,0.123090,0.032080
2013,1,0.131940,0.098020
2013,1,0.250620,0.170180
2013,1,0.312340,0.190170
2013,1,0.391220,0.000000
2013,1,0.514070,0.000000
2013,1,0.614560,0.201670
2013,1,0.623710,0.256130
2013,1,0.822200,0.272640
2013,1,1.954590,0.000000
2013,1,10.477000,7.264000
2013,1,3.353780,0.587960
2013,2,0.000000,0.000000
2013,2,0.000000,0.000000
2013,2,0.000000,0.000000
2013,2,0.000000,0.000000
2013,2,0.000000,0.000000
2013,2,0.000000,0.000000
2013,2,0.000000,0.000000
2013,2,0.000000,0.000000
2013,2,0.000000,0.000000
2013,2,0.000000,0.002160
2013,2,0.000000,0.002580
2013,2,0.000000,0.005360
2013,2,0.000000,0.006420
2013,2,0.000000,0.018370
2013,2,0.000000,0.022540
2013,2,0.000000,0.033740
2013,2,0.000000,0.041080
2013,2,0.000000,0.050800
2013,2,0.000000,0.067240
2013,2,0.000000,0.095210
2013,2,0.000000,0.205590
2013,2,0.000000,0.349520
2013,2,0.000000,0.387790
2013,2,0.000190,0.012440
2013,2,0.000280,0.009900
2013,2,0.000400,0.002960
2013,2,0.000470,0.015480
2013,2,0.000610,0.031090
2013,2,0.001960,0.073460
2013,2,0.001980,0.136820
2013,2,0.002000,0.000170
2013,2,0.002700,0.042090
2013,2,0.002800,0.036470
2013,2,0.003330,0.278150
2013,2,0.003520,0.000200
2013,2,0.003530,0.141480
2013,2,0.004750,0.114330
2013,2,0.006470,0.007220
2013,2,0.007560,0.151100
2013,2,0.007670,0.004110
2013,2,0.009120,0.031940
2013,2,0.009150,0.012460
2013,2,0.010380,0.054290
2013,2,0.010980,0.062930
2013,2,0.012340,0.001920
2013,2,0.013070,0.050080
2013,2,0.014020,0.157900
2013,2,0.019930,0.188610
2013,2,0.023020,0.005220
2013,2,0.023400,0.011950
2013,2,0.024570,0.000000
2013,2,0.025710,0.002690
2013,2,0.026130,0.064450
2013,2,0.026800,0.031660
2013,2,0.029270,0.010980
2013,2,0.031130,0.000800
2013,2,0.046680,0.276510
2013,2,0.047430,0.202110
2013,2,0.057700,0.028670
2013,2,0.057820,0.297370
2013,2,0.074200,0.518980
2013,2,0.078120,0.163610
2013,2,0.079290,0.040630
2013,2,0.105490,0.081300
2013,2,0.110810,0.120380
2013,2,0.112910,0.024760
2013,2,0.120720,0.088250
2013,2,0.148850,0.044000
2013,2,0.156550,0.178220
2013,2,0.295050,0.167720
2013,2,0.510130,0.000000
2013,2,0.585160,0.191310
2013,2,0.621360,0.222260
2013,2,0.830350,0.263920
2013,2,1.775300,0.000000
2013,2,2.621580,0.502670
2013,2,8.795000,6.446000
